timestamp,temperature,humidity,co2,pressure
2025-02-23T13:43:30Z,16.3,77.5,382.0,753.4
2025-02-23T13:45:30Z,16.3,77.5,374.0,753.4
2025-02-23T13:47:30Z,16.2,77.5,374.0,753.4
2025-02-23T13:49:30Z,16.3,77.0,374.0,753.4
2025-02-23T13:51:30Z,16.3,77.0,379.0,753.4
2025-02-23T13:53:30Z,16.4,76.5,375.0,753.4
2025-02-23T13:55:33Z,16.4,76.5,378.0,753.4
2025-02-23T13:57:29Z,16.5,76.5,402.0,753.4
2025-02-23T13:59:30Z,16.6,76.5,385.0,753.4
2025-02-23T14:01:29Z,16.6,76.0,386.0,753.3
2025-02-23T14:03:29Z,16.7,76.0,400.0,753.3
2025-02-23T14:05:29Z,16.7,75.5,387.0,753.4
2025-02-23T14:07:34Z,16.7,75.0,379.0,753.4
2025-02-23T14:09:29Z,16.9,75.0,392.0,753.4
2025-02-23T14:11:29Z,16.9,74.0,388.0,753.4
2025-02-23T14:13:29Z,17.0,74.0,388.0,753.4
2025-02-23T14:15:33Z,17.0,73.5,380.0,753.3
2025-02-23T14:17:29Z,17.1,74.0,398.0,753.3
2025-02-23T14:19:29Z,17.2,74.0,409.0,753.4
2025-02-23T14:21:29Z,17.3,74.5,423.0,753.4
2025-02-23T14:23:29Z,17.4,74.0,406.0,753.4
2025-02-23T14:25:29Z,17.4,72.5,391.0,753.3
2025-02-23T14:27:29Z,17.6,72.5,380.0,753.3
2025-02-23T14:29:29Z,17.6,72.0,386.0,753.3
2025-02-23T14:31:29Z,17.7,73.0,453.0,753.3
2025-02-23T14:33:29Z,17.8,72.0,409.0,753.3
2025-02-23T14:35:32Z,17.8,72.0,400.0,753.3
2025-02-23T14:37:29Z,17.8,71.5,399.0,753.3
2025-02-23T14:39:29Z,17.9,71.0,391.0,753.3
2025-02-23T14:41:29Z,18.0,70.5,388.0,753.2
2025-02-23T14:43:29Z,18.0,70.0,382.0,753.3
2025-02-23T14:45:29Z,18.0,70.0,376.0,753.3
2025-02-23T14:47:33Z,18.0,69.0,367.0,753.3
2025-02-23T14:49:29Z,18.0,69.0,375.0,753.2
2025-02-23T14:51:29Z,18.1,69.0,381.0,753.3
2025-02-23T14:53:29Z,18.1,69.0,382.0,753.3
2025-02-23T14:55:29Z,18.2,69.5,385.0,753.2
2025-02-23T14:57:29Z,18.1,69.0,378.0,753.2
2025-02-23T14:59:29Z,18.1,70.0,428.0,753.3
2025-02-23T15:01:29Z,18.0,70.0,399.0,753.2
2025-02-23T15:03:29Z,18.1,69.5,391.0,753.2
2025-02-23T15:05:29Z,18.2,69.5,376.0,753.2
2025-02-23T15:07:32Z,18.3,69.0,380.0,753.2
2025-02-23T15:09:29Z,18.3,69.5,377.0,753.2
2025-02-23T15:11:29Z,18.4,70.0,368.0,753.2
2025-02-23T15:13:29Z,18.5,69.0,395.0,753.2
2025-02-23T15:15:29Z,18.6,68.5,376.0,753.2
2025-02-23T15:17:29Z,18.6,68.5,391.0,753.2
2025-02-23T15:19:29Z,18.8,68.0,378.0,753.2
2025-02-23T15:21:29Z,18.9,68.5,414.0,753.2
2025-02-23T15:23:32Z,19.0,67.5,398.0,753.2
2025-02-23T15:25:29Z,19.1,67.0,387.0,753.1
2025-02-23T15:27:29Z,19.3,66.5,365.0,753.1
2025-02-23T15:29:29Z,19.3,66.0,372.0,753.1
2025-02-23T15:31:29Z,19.3,65.5,374.0,753.0
2025-02-23T15:33:32Z,19.4,65.5,376.0,753.0
2025-02-23T15:35:28Z,19.4,64.5,373.0,753.0
2025-02-23T15:37:28Z,19.5,64.5,366.0,753.0
2025-02-23T15:39:28Z,19.5,65.0,356.0,752.9
2025-02-23T15:41:28Z,19.6,65.0,382.0,752.9
2025-02-23T15:43:28Z,19.7,64.5,382.0,752.9
2025-02-23T15:45:28Z,19.8,64.0,373.0,752.9
2025-02-23T15:47:33Z,20.0,63.5,356.0,752.8
2025-02-23T15:49:28Z,20.0,63.5,369.0,752.8
2025-02-23T15:51:28Z,20.0,63.5,362.0,752.8
2025-02-23T15:53:28Z,20.1,63.5,368.0,752.7
2025-02-23T15:55:33Z,20.3,63.5,377.0,752.7
2025-02-23T15:57:28Z,20.3,63.0,370.0,752.6
2025-02-23T15:59:28Z,20.5,63.0,361.0,752.6
2025-02-23T16:01:28Z,20.6,62.5,373.0,752.5
2025-02-23T16:03:28Z,20.8,62.5,368.0,752.5
2025-02-23T16:05:28Z,20.7,62.0,364.0,752.5
2025-02-23T16:07:28Z,20.8,62.0,369.0,752.5
2025-02-23T16:09:28Z,21.0,61.5,365.0,752.5
2025-02-23T16:11:28Z,20.9,61.5,354.0,752.5
2025-02-23T16:13:33Z,21.0,61.5,363.0,752.5
2025-02-23T16:15:28Z,20.9,61.5,371.0,752.4
2025-02-23T16:17:28Z,20.9,61.0,367.0,752.4
2025-02-23T16:19:28Z,20.9,61.0,368.0,752.4
2025-02-23T16:21:32Z,21.0,61.0,351.0,752.4
2025-02-23T16:23:28Z,21.1,61.5,357.0,752.4
2025-02-23T16:25:28Z,21.2,61.0,348.0,752.4
2025-02-23T16:27:32Z,21.1,60.0,359.0,752.3
2025-02-23T16:29:28Z,21.1,60.0,349.0,752.3
2025-02-23T16:31:28Z,21.2,59.5,352.0,752.3
2025-02-23T16:33:28Z,21.3,59.5,350.0,752.3
2025-02-23T16:35:28Z,21.3,59.5,352.0,752.2
2025-02-23T16:37:28Z,21.3,59.5,372.0,752.2
2025-02-23T16:39:31Z,21.5,59.5,364.0,752.1
2025-02-23T16:41:28Z,21.4,59.0,346.0,752.1
2025-02-23T16:43:28Z,21.6,59.0,360.0,752.1
2025-02-23T16:45:28Z,21.5,59.0,351.0,752.0
2025-02-23T16:47:28Z,21.6,58.5,365.0,752.0
2025-02-23T16:49:28Z,21.6,59.0,359.0,752.0
2025-02-23T16:51:28Z,,,375.0,752.0
2025-02-23T16:53:28Z,21.7,58.5,363.0,752.0
2025-02-23T16:55:28Z,21.7,58.0,349.0,752.0
2025-02-23T16:57:28Z,21.6,57.5,358.0,752.0
2025-02-23T16:59:32Z,21.6,58.0,361.0,751.9
2025-02-23T17:01:28Z,21.6,58.5,397.0,751.9
2025-02-23T17:03:28Z,21.5,58.0,396.0,751.9
2025-02-23T17:05:32Z,21.5,58.0,366.0,751.8
2025-02-23T17:07:27Z,21.3,57.5,351.0,751.8
2025-02-23T17:09:27Z,21.2,58.5,336.0,751.8
2025-02-23T17:11:27Z,21.2,59.0,349.0,751.8
2025-02-23T17:13:27Z,21.0,58.5,358.0,751.8
2025-02-23T17:15:31Z,21.0,59.0,351.0,751.7
2025-02-23T17:17:27Z,21.0,58.5,356.0,751.7
2025-02-23T17:19:27Z,20.9,60.0,363.0,751.6
2025-02-23T17:21:27Z,20.9,60.0,359.0,751.6
2025-02-23T17:23:27Z,20.8,60.0,361.0,751.5
2025-02-23T17:25:27Z,20.8,60.0,361.0,751.5
2025-02-23T17:27:27Z,20.9,59.5,363.0,751.5
2025-02-23T17:29:31Z,20.8,58.5,331.0,751.4
2025-02-23T17:31:27Z,20.8,59.0,341.0,751.4
2025-02-23T17:33:27Z,21.0,59.5,345.0,751.3
2025-02-23T17:35:27Z,21.1,59.0,353.0,751.3
2025-02-23T17:37:27Z,21.2,58.0,344.0,751.3
2025-02-23T17:39:27Z,21.2,58.0,343.0,751.2
2025-02-23T17:41:27Z,21.4,57.5,347.0,751.2
2025-02-23T17:43:27Z,21.4,57.5,343.0,751.2
2025-02-23T17:45:27Z,21.5,57.5,349.0,751.2
2025-02-23T17:47:32Z,21.4,56.5,352.0,751.1
2025-02-23T17:49:27Z,21.5,56.5,335.0,751.0
2025-02-23T17:51:27Z,21.6,56.5,345.0,750.9
2025-02-23T17:53:27Z,21.6,56.5,339.0,750.9
2025-02-23T17:55:27Z,21.5,56.0,344.0,750.9
2025-02-23T17:57:31Z,21.5,56.5,343.0,750.9
2025-02-23T17:59:27Z,21.5,56.5,350.0,750.9
2025-02-23T18:01:27Z,21.6,57.0,345.0,750.8
2025-02-23T18:03:27Z,21.5,58.0,350.0,750.8
2025-02-23T18:05:27Z,21.6,58.0,339.0,750.8
2025-02-23T18:07:27Z,21.6,57.5,350.0,750.8
2025-02-23T18:09:27Z,21.7,57.0,369.0,750.8
2025-02-23T18:11:27Z,21.7,57.5,356.0,750.7
2025-02-23T18:13:27Z,21.7,56.5,349.0,750.7
2025-02-23T18:15:27Z,21.6,56.5,342.0,750.7
2025-02-23T18:17:30Z,21.7,56.5,334.0,750.6
2025-02-23T18:19:27Z,21.8,56.5,342.0,750.6
2025-02-23T18:21:27Z,21.8,56.5,341.0,750.5
2025-02-23T18:23:27Z,21.9,56.5,340.0,750.5
2025-02-23T18:25:27Z,22.0,56.0,336.0,750.5
2025-02-23T18:27:27Z,22.1,56.0,344.0,750.5
2025-02-23T18:29:31Z,22.1,55.5,337.0,750.5
2025-02-23T18:31:27Z,22.1,55.0,331.0,750.4
2025-02-23T18:33:27Z,22.1,55.5,339.0,750.4
2025-02-23T18:35:27Z,22.1,55.5,341.0,750.3
2025-02-23T18:37:27Z,22.0,54.5,331.0,750.3
2025-02-23T18:39:27Z,21.9,54.5,323.0,750.3
2025-02-23T18:41:31Z,21.8,54.5,336.0,750.3
2025-02-23T18:43:26Z,21.8,55.0,329.0,750.3
2025-02-23T18:45:26Z,21.7,55.5,342.0,750.2
2025-02-23T18:47:26Z,21.8,56.0,336.0,750.2
2025-02-23T18:49:26Z,21.7,56.5,345.0,750.2
2025-02-23T18:51:26Z,21.7,56.0,346.0,750.1
2025-02-23T18:53:26Z,21.8,56.5,352.0,750.1
2025-02-23T18:55:26Z,21.7,56.0,338.0,750.0
2025-02-23T18:57:26Z,21.8,56.0,332.0,749.9
2025-02-23T18:59:26Z,21.8,56.0,335.0,749.9
2025-02-23T19:01:30Z,21.8,55.0,387.0,749.9
2025-02-23T19:03:26Z,21.8,55.5,397.0,749.8
2025-02-23T19:05:26Z,22.0,55.5,393.0,749.8
2025-02-23T19:07:30Z,22.0,56.0,367.0,749.7
2025-02-23T19:09:26Z,22.0,55.0,361.0,749.7
2025-02-23T19:11:26Z,22.1,55.5,364.0,749.6
2025-02-23T19:13:26Z,22.2,55.0,386.0,749.6
2025-02-23T19:15:26Z,22.2,55.5,411.0,749.5
2025-02-23T19:17:26Z,22.3,54.5,381.0,749.5
2025-02-23T19:19:26Z,22.4,54.0,359.0,749.5
2025-02-23T19:21:26Z,22.4,53.5,353.0,749.4
2025-02-23T19:23:26Z,22.5,53.5,424.0,749.4
2025-02-23T19:25:26Z,22.5,53.5,405.0,749.3
2025-02-23T19:27:26Z,22.5,54.0,383.0,749.4
2025-02-23T19:29:26Z,22.5,53.5,371.0,749.3
2025-02-23T19:31:26Z,22.4,54.0,360.0,749.3
2025-02-23T19:33:30Z,22.5,55.0,349.0,749.2
2025-02-23T19:35:26Z,22.5,54.0,332.0,749.2
2025-02-23T19:37:26Z,22.5,54.0,343.0,749.1
2025-02-23T19:39:26Z,22.5,54.0,363.0,749.1
2025-02-23T19:41:29Z,22.4,54.5,345.0,749.1
2025-02-23T19:43:26Z,22.4,54.5,346.0,749.1
2025-02-23T19:45:26Z,22.4,54.0,347.0,749.1
2025-02-23T19:47:26Z,22.3,55.0,329.0,749.1
2025-02-23T19:49:30Z,22.4,55.0,340.0,749.1
2025-02-23T19:51:26Z,22.3,54.5,335.0,749.0
2025-02-23T19:53:26Z,22.1,54.0,334.0,749.1
2025-02-23T19:55:26Z,22.0,54.5,343.0,749.0
2025-02-23T19:57:26Z,22.0,55.0,349.0,749.0
2025-02-23T19:59:26Z,21.9,54.5,341.0,749.0
2025-02-23T20:01:26Z,21.9,55.0,341.0,749.0
2025-02-23T20:03:26Z,21.8,55.5,335.0,748.9
2025-02-23T20:05:31Z,21.8,56.0,337.0,748.9
2025-02-23T20:07:26Z,21.8,56.0,343.0,748.9
2025-02-23T20:09:26Z,21.6,56.0,332.0,748.9
2025-02-23T20:11:26Z,21.6,56.0,339.0,748.8
2025-02-23T20:13:26Z,21.7,56.5,332.0,748.8
2025-02-23T20:15:26Z,21.6,56.5,338.0,748.8
2025-02-23T20:17:26Z,21.6,57.0,350.0,748.7
2025-02-23T20:19:29Z,21.6,56.5,368.0,748.8
2025-02-23T20:21:25Z,21.6,57.5,388.0,748.8
2025-02-23T20:23:25Z,21.6,57.0,358.0,748.8
2025-02-23T20:25:30Z,21.5,57.0,333.0,748.8
2025-02-23T20:27:25Z,21.6,57.0,353.0,748.8
2025-02-23T20:29:25Z,21.6,56.5,341.0,748.8
2025-02-23T20:31:25Z,21.5,57.0,342.0,748.7
2025-02-23T20:33:25Z,21.5,58.0,343.0,748.7
2025-02-23T20:35:30Z,21.6,59.0,347.0,748.7
2025-02-23T20:37:25Z,21.5,59.0,339.0,748.7
2025-02-23T20:39:25Z,21.7,60.0,355.0,748.6
2025-02-23T20:41:25Z,21.5,60.5,343.0,748.6
2025-02-23T20:43:25Z,21.5,61.0,354.0,748.6
2025-02-23T20:45:25Z,21.6,61.0,351.0,748.6
2025-02-23T20:47:25Z,21.7,60.5,342.0,748.6
2025-02-23T20:49:29Z,21.7,60.0,336.0,748.5
2025-02-23T20:51:25Z,21.6,60.0,343.0,748.6
2025-02-23T20:53:25Z,21.6,60.0,343.0,748.6
2025-02-23T20:55:25Z,21.7,60.5,337.0,748.5
2025-02-23T20:57:25Z,21.5,60.5,339.0,748.6
2025-02-23T20:59:30Z,21.5,60.0,344.0,748.6
2025-02-23T21:01:25Z,21.6,60.5,344.0,748.6
2025-02-23T21:03:25Z,21.5,60.5,352.0,748.6
2025-02-23T21:05:25Z,21.5,60.5,356.0,748.6
2025-02-23T21:07:25Z,21.3,60.0,342.0,748.5
2025-02-23T21:09:25Z,21.4,60.5,334.0,748.5
2025-02-23T21:11:25Z,21.4,60.5,343.0,748.5
2025-02-23T21:13:25Z,21.5,60.5,350.0,748.5
2025-02-23T21:15:25Z,21.4,61.0,362.0,748.5
2025-02-23T21:17:25Z,21.5,60.5,349.0,748.5
2025-02-23T21:19:29Z,21.5,60.0,349.0,748.5
2025-02-23T21:21:25Z,21.5,60.0,348.0,748.4
2025-02-23T21:23:25Z,21.6,60.0,349.0,748.4
2025-02-23T21:25:25Z,21.8,60.5,361.0,748.5
2025-02-23T21:27:25Z,21.7,61.0,349.0,748.5
2025-02-23T21:29:25Z,21.8,61.0,338.0,748.5
2025-02-23T21:31:25Z,21.7,61.0,340.0,748.5
2025-02-23T21:33:28Z,21.7,61.0,345.0,748.5
2025-02-23T21:35:25Z,21.7,61.5,343.0,748.5
2025-02-23T21:37:25Z,21.5,61.0,337.0,748.5
2025-02-23T21:39:25Z,21.6,62.0,351.0,748.6
2025-02-23T21:41:25Z,21.5,62.0,360.0,748.6
2025-02-23T21:43:25Z,21.4,62.0,352.0,748.6
2025-02-23T21:45:25Z,21.4,62.0,349.0,748.6
2025-02-23T21:47:25Z,21.2,62.0,332.0,748.6
2025-02-23T21:49:29Z,21.2,62.0,341.0,748.6
2025-02-23T21:51:24Z,21.1,62.0,332.0,748.6
2025-02-23T21:53:29Z,21.1,62.5,352.0,748.7
2025-02-23T21:55:24Z,21.0,63.0,357.0,748.8
2025-02-23T21:57:24Z,20.9,63.5,331.0,748.8
2025-02-23T21:59:24Z,20.9,63.5,341.0,748.9
2025-02-23T22:01:24Z,20.8,63.5,339.0,748.9
2025-02-23T22:03:24Z,20.7,64.0,337.0,748.9
2025-02-23T22:05:24Z,20.7,64.0,352.0,749.0
2025-02-23T22:07:24Z,20.6,63.5,347.0,748.9
2025-02-23T22:09:24Z,20.5,64.0,323.0,748.9
2025-02-23T22:11:29Z,20.5,64.5,344.0,748.9
2025-02-23T22:13:24Z,20.4,64.5,332.0,748.9
2025-02-23T22:15:24Z,20.3,64.5,357.0,748.9
2025-02-23T22:17:24Z,20.4,64.5,343.0,748.9
2025-02-23T22:19:24Z,20.3,64.5,332.0,748.9
2025-02-23T22:21:24Z,20.3,64.5,344.0,748.9
2025-02-23T22:23:24Z,20.1,64.5,349.0,749.0
2025-02-23T22:25:24Z,20.2,65.0,374.0,748.9
2025-02-23T22:27:24Z,20.1,65.0,368.0,749.0
2025-02-23T22:29:24Z,20.1,64.5,367.0,749.0
2025-02-23T22:31:24Z,20.0,65.5,359.0,749.0
2025-02-23T22:33:27Z,19.9,66.5,362.0,749.1
2025-02-23T22:35:24Z,19.9,67.5,344.0,749.0
2025-02-23T22:37:24Z,19.8,67.5,345.0,749.2
2025-02-23T22:39:24Z,19.7,67.5,336.0,749.1
2025-02-23T22:41:27Z,19.6,68.5,352.0,749.2
2025-02-23T22:43:24Z,19.7,68.5,338.0,749.2
2025-02-23T22:45:24Z,19.5,68.5,337.0,749.2
2025-02-23T22:47:24Z,19.4,69.0,346.0,749.2
2025-02-23T22:49:24Z,19.2,69.0,330.0,749.2
2025-02-23T22:51:24Z,19.3,69.5,339.0,749.3
2025-02-23T22:53:24Z,19.2,69.5,349.0,749.3
2025-02-23T22:55:28Z,19.0,70.0,352.0,749.3
2025-02-23T22:57:24Z,19.1,70.0,361.0,749.3
2025-02-23T22:59:24Z,19.0,70.5,349.0,749.4
2025-02-23T23:01:24Z,19.0,70.5,361.0,749.4
2025-02-23T23:03:24Z,18.9,71.0,331.0,749.5
2025-02-23T23:05:24Z,18.9,71.5,349.0,749.5
2025-02-23T23:07:24Z,18.8,71.0,337.0,749.5
2025-02-23T23:09:27Z,18.8,72.0,349.0,749.5
2025-02-23T23:11:24Z,18.7,71.5,348.0,749.5
2025-02-23T23:13:24Z,18.7,71.5,336.0,749.6
2025-02-23T23:15:24Z,18.7,72.0,346.0,749.6
2025-02-23T23:17:24Z,18.6,72.5,345.0,749.7
2025-02-23T23:19:24Z,18.6,72.5,354.0,749.7
2025-02-23T23:21:24Z,18.6,72.0,341.0,749.7
2025-02-23T23:23:28Z,18.5,72.5,345.0,749.8
2025-02-23T23:25:24Z,18.5,73.0,350.0,749.8
2025-02-23T23:27:24Z,18.3,73.0,345.0,749.8
2025-02-23T23:29:23Z,18.3,73.0,348.0,749.8
2025-02-23T23:31:23Z,18.3,72.5,340.0,749.9
2025-02-23T23:33:27Z,18.3,72.5,341.0,749.9
2025-02-23T23:35:23Z,18.2,72.5,332.0,750.0
2025-02-23T23:37:23Z,18.3,72.5,352.0,750.0
2025-02-23T23:39:23Z,18.3,72.0,353.0,750.0
2025-02-23T23:41:23Z,18.2,71.5,362.0,750.1
2025-02-23T23:43:23Z,18.1,72.5,345.0,750.1
2025-02-23T23:45:23Z,18.1,72.5,361.0,750.1
2025-02-23T23:47:23Z,18.1,72.5,358.0,750.2
2025-02-23T23:49:23Z,18.0,72.0,358.0,750.3
2025-02-23T23:51:23Z,18.0,72.5,343.0,750.3
2025-02-23T23:53:23Z,18.0,72.5,349.0,750.3
2025-02-23T23:55:28Z,18.0,72.5,343.0,750.3
2025-02-23T23:57:23Z,18.0,73.0,348.0,750.4
2025-02-23T23:59:23Z,17.9,73.0,353.0,750.4
2025-02-24T00:01:23Z,17.9,72.0,352.0,750.4
2025-02-24T00:03:23Z,17.9,72.0,362.0,750.4
2025-02-24T00:05:28Z,17.8,73.5,360.0,750.4
2025-02-24T00:07:23Z,17.9,73.0,368.0,750.4
2025-02-24T00:09:23Z,17.8,73.0,355.0,750.5
2025-02-24T00:11:23Z,17.8,73.0,348.0,750.5
2025-02-24T00:13:28Z,17.8,73.0,357.0,750.5
2025-02-24T00:15:23Z,17.8,72.5,353.0,750.5
2025-02-24T00:17:23Z,17.8,72.5,356.0,750.6
2025-02-24T00:19:23Z,17.8,72.5,353.0,750.5
2025-02-24T00:21:23Z,17.8,72.5,341.0,750.6
2025-02-24T00:23:23Z,17.7,73.5,367.0,750.6
2025-02-24T00:25:23Z,17.7,73.0,348.0,750.6
2025-02-24T00:27:23Z,17.7,73.0,333.0,750.7
2025-02-24T00:29:23Z,17.7,73.0,345.0,750.7
2025-02-24T00:31:23Z,17.6,72.5,349.0,750.7
2025-02-24T00:33:23Z,17.6,73.0,341.0,750.8
2025-02-24T00:35:23Z,17.6,73.0,341.0,750.8
2025-02-24T00:37:27Z,17.4,73.0,338.0,750.9
2025-02-24T00:39:23Z,17.4,72.5,340.0,750.9
2025-02-24T00:41:23Z,17.4,73.0,350.0,750.9
2025-02-24T00:43:23Z,17.4,73.0,348.0,751.0
2025-02-24T00:45:26Z,17.3,72.5,338.0,751.0
2025-02-24T00:47:23Z,17.3,72.5,353.0,751.0
2025-02-24T00:49:23Z,17.2,72.5,340.0,751.0
2025-02-24T00:51:23Z,17.3,72.5,351.0,751.0
2025-02-24T00:53:23Z,17.2,73.0,350.0,751.0
2025-02-24T00:55:23Z,17.1,72.5,353.0,751.0
2025-02-24T00:57:23Z,17.2,72.5,353.0,751.0
2025-02-24T00:59:23Z,17.1,73.0,370.0,751.0
2025-02-24T01:01:23Z,17.0,73.0,354.0,751.0
2025-02-24T01:03:27Z,17.1,73.0,365.0,751.1
2025-02-24T01:05:22Z,17.0,72.5,352.0,751.1
2025-02-24T01:07:22Z,17.1,72.5,342.0,751.1
2025-02-24T01:09:26Z,17.0,72.5,356.0,751.1
2025-02-24T01:11:22Z,17.1,73.0,368.0,751.2
2025-02-24T01:13:22Z,17.0,72.5,354.0,751.2
2025-02-24T01:15:22Z,17.1,73.0,370.0,751.2
2025-02-24T01:17:22Z,17.0,73.0,351.0,751.2
2025-02-24T01:19:22Z,17.0,73.5,363.0,751.2
2025-02-24T01:21:22Z,17.1,73.0,350.0,751.3
2025-02-24T01:23:26Z,17.0,73.0,350.0,751.3
2025-02-24T01:25:22Z,17.0,73.5,362.0,751.3
2025-02-24T01:27:22Z,16.9,73.0,351.0,751.4
2025-02-24T01:29:22Z,16.9,74.0,364.0,751.5
2025-02-24T01:31:22Z,16.9,74.0,377.0,751.5
2025-02-24T01:33:22Z,16.9,73.5,374.0,751.5
2025-02-24T01:35:22Z,17.0,73.5,377.0,751.5
2025-02-24T01:37:27Z,16.9,73.5,352.0,751.5
2025-02-24T01:39:22Z,17.0,73.0,354.0,751.5
2025-02-24T01:41:22Z,17.0,73.0,352.0,751.4
2025-02-24T01:43:22Z,16.9,73.0,352.0,751.5
2025-02-24T01:45:22Z,16.9,73.0,360.0,751.5
2025-02-24T01:47:22Z,16.9,73.0,366.0,751.5
2025-02-24T01:49:22Z,16.9,73.0,352.0,751.6
2025-02-24T01:51:22Z,16.9,73.0,366.0,751.5
2025-02-24T01:53:22Z,16.9,73.5,359.0,751.5
2025-02-24T01:55:22Z,17.0,73.5,375.0,751.5
2025-02-24T01:57:26Z,16.9,73.5,375.0,751.5
2025-02-24T01:59:22Z,16.9,74.0,401.0,751.5
2025-02-24T02:01:22Z,16.9,73.5,433.0,751.5
2025-02-24T02:03:22Z,16.9,73.5,384.0,751.6
2025-02-24T02:05:22Z,17.0,73.5,356.0,751.5
2025-02-24T02:07:22Z,16.9,73.5,364.0,751.5
2025-02-24T02:09:22Z,16.9,73.5,348.0,751.6
2025-02-24T02:11:27Z,16.9,73.5,360.0,751.6
2025-02-24T02:13:22Z,16.8,74.0,338.0,751.7
2025-02-24T02:15:22Z,16.8,74.5,356.0,751.7
2025-02-24T02:17:22Z,16.8,75.0,353.0,751.8
2025-02-24T02:19:22Z,16.8,74.5,370.0,751.8
2025-02-24T02:21:22Z,16.7,75.0,368.0,751.9
2025-02-24T02:23:26Z,16.7,74.5,369.0,751.9
2025-02-24T02:25:22Z,16.7,74.5,356.0,751.9
2025-02-24T02:27:22Z,16.8,74.0,354.0,751.9
2025-02-24T02:29:22Z,16.7,74.0,352.0,751.9
2025-02-24T02:31:22Z,16.7,74.0,362.0,752.0
2025-02-24T02:33:25Z,16.7,74.5,358.0,751.9
2025-02-24T02:35:21Z,16.6,74.5,355.0,752.0
2025-02-24T02:37:21Z,16.7,74.5,360.0,752.0
2025-02-24T02:39:21Z,16.6,75.0,370.0,752.1
2025-02-24T02:41:21Z,16.5,75.0,379.0,752.1
2025-02-24T02:43:21Z,16.7,74.5,363.0,752.0
2025-02-24T02:45:21Z,16.6,74.0,354.0,752.1
2025-02-24T02:47:21Z,16.7,74.5,358.0,752.0
2025-02-24T02:49:21Z,16.6,74.5,356.0,752.0
2025-02-24T02:51:21Z,16.5,74.5,362.0,752.1
2025-02-24T02:53:21Z,16.6,74.5,356.0,752.1
2025-02-24T02:55:21Z,16.6,74.0,344.0,752.1
2025-02-24T02:57:26Z,16.5,74.0,353.0,752.1
2025-02-24T02:59:21Z,16.5,74.0,352.0,752.2
2025-02-24T03:01:21Z,16.6,74.0,346.0,752.2
2025-02-24T03:03:25Z,16.6,74.0,349.0,752.2
2025-02-24T03:05:21Z,16.5,74.5,349.0,752.2
2025-02-24T03:07:21Z,16.5,74.5,352.0,752.2
2025-02-24T03:09:21Z,16.5,74.5,357.0,752.2
2025-02-24T03:11:21Z,16.5,74.0,362.0,752.2
2025-02-24T03:13:21Z,16.5,74.5,351.0,752.3
2025-02-24T03:15:21Z,16.5,74.5,359.0,752.3
2025-02-24T03:17:25Z,16.4,74.5,367.0,752.3
2025-02-24T03:19:21Z,16.5,74.0,356.0,752.3
2025-02-24T03:21:21Z,16.5,74.0,355.0,752.3
2025-02-24T03:23:21Z,16.5,73.5,357.0,752.3
2025-02-24T03:25:21Z,16.5,74.0,356.0,752.3
2025-02-24T03:27:21Z,16.4,74.0,351.0,752.3
2025-02-24T03:29:21Z,16.4,73.5,350.0,752.3
2025-02-24T03:31:21Z,16.5,74.5,346.0,752.3
2025-02-24T03:33:25Z,16.4,74.5,351.0,752.3
2025-02-24T03:35:21Z,16.3,73.5,351.0,752.2
2025-02-24T03:37:21Z,16.4,73.5,360.0,752.2
2025-02-24T03:39:21Z,16.3,74.0,350.0,752.1
2025-02-24T03:41:21Z,16.4,74.0,350.0,752.2
2025-02-24T03:43:21Z,16.3,73.5,350.0,752.2
2025-02-24T03:45:21Z,16.2,74.0,343.0,752.2
2025-02-24T03:47:21Z,16.3,74.0,351.0,752.2
2025-02-24T03:49:25Z,16.4,74.5,355.0,752.2
2025-02-24T03:51:21Z,16.3,74.5,353.0,752.2
2025-02-24T03:53:21Z,16.2,74.0,363.0,752.2
2025-02-24T03:55:21Z,16.3,74.0,348.0,752.2
2025-02-24T03:57:21Z,16.3,73.5,360.0,752.2
2025-02-24T03:59:21Z,16.3,74.0,359.0,752.3
2025-02-24T04:01:24Z,16.2,74.0,352.0,752.2
2025-02-24T04:03:21Z,16.2,74.0,352.0,752.2
2025-02-24T04:05:21Z,16.2,73.5,354.0,752.2
2025-02-24T04:07:21Z,16.2,73.5,344.0,752.2
2025-02-24T04:09:21Z,16.2,74.0,351.0,752.2
2025-02-24T04:11:21Z,16.1,73.5,348.0,752.2
2025-02-24T04:13:21Z,16.2,73.5,346.0,752.1
2025-02-24T04:15:24Z,16.2,73.5,354.0,752.1
2025-02-24T04:17:20Z,16.2,73.5,340.0,752.2
2025-02-24T04:19:20Z,16.1,73.0,352.0,752.2
2025-02-24T04:21:20Z,16.1,74.0,347.0,752.1
2025-02-24T04:23:23Z,16.1,73.5,359.0,752.2
2025-02-24T04:25:20Z,16.1,73.5,357.0,752.1
2025-02-24T04:27:20Z,16.1,73.5,359.0,752.0
2025-02-24T04:29:20Z,16.2,73.5,354.0,752.1
2025-02-24T04:31:20Z,16.0,74.0,360.0,752.0
2025-02-24T04:33:20Z,16.1,74.0,348.0,752.0
2025-02-24T04:35:20Z,16.0,74.0,346.0,752.0
2025-02-24T04:37:20Z,15.9,73.5,350.0,752.0
2025-02-24T04:39:24Z,16.0,73.5,352.0,751.9
2025-02-24T04:41:20Z,16.0,73.5,352.0,751.9
2025-02-24T04:43:20Z,16.0,73.5,353.0,751.9
